review_text,is_positive
Вы,1
Открыток бесплатных вообще теперь нет,0
Плохо,0
Почему нет доступа к интернет хотя скорость интернета 10 мбит с,0
Аб бонус,1
"приложение супер,работает прекрасно",1
Что это?,0
"Удобная социальная сеть,ничего лишнего",1
Привет пупсик🫶🫶,1
Очень крутая приложения 🔥👍🏽,1
"Зачем кнопка публикации постов в группе перенесена на обложку в правый верхний угол, с башкой все в порядке? 🤡 
Постоянно путаешься и отправляешь не туда фотки…",0
Все круто,1
Очень крутое приложение,1
"Уже больше чем 7 месяцев Начиная с 31.12.2022 виснет музыка, сама играет, то сама отключается, то вообще приложение выпрыгивает и закрывается!!!! Пробовала всё:и обновлять приложение и перезагружать телефон, ничего не помогает, пожалуйста примите меры.Уже май,а как зависало так и виснет!",0
Имба,1
"Здравствуйте) почему каждый раз дают блокировку без причины? Кто за этим следит ? Если так без контрольно будут блокировать без причины , то смело можно удалить приложение",0
"Ужасно стала работать игра « Сокровища пиратов»! И перезапускала, а тольку 0.",0
Вбадаб,1
Меня надоела платная музыка я хочу послушать музыку нормально и у меня они заблокированы из за того что надо делать подписку за деньги это как то можно изменить,0
Отличная сот-сеть,1
хорошое предложение но им пользуются только чтарые люди и некоторые молодые 😅😓,1
Самое лучшее,1
вовлвдмш ггч,1
Все супер!!!,1
Прекрасное приложение,1
азиаточка 👹👹,1
имба пушка,1
мне все нравится,1
круто,1
"приложение крутое, 5 звезд СТОП ЧТО А🥱ГДЕ😭ПРОШЛА🫠ТЫ🥳ТАМ💕УПАЛА😍ЗВЕЗДА🌟ТАМ😉СВЕТИЛА🥹ЛУНА😍",1
Не работает,0
круто👍,1
Почему музыка платная.,0
"Какого лешего голосовые сообщения не отправляются, фото не отправляется, видео не грузит? Работает только переписка и то через раз! С РЮО не могут дозвониться до меня, я могу дозвониться в РЮО с пятой или шестой попытки! По сути, работает только лента.",0
Супер 👍👍👍,1
Топ,1
"Тех поддержка ноль внимания, соц сеть ОК - что за наплевательское отношение??? Вы вообще обслуживаете своих пользователей? Поэтому и теряете по ходу всех своих пользователей…",0
Все круто так бабушки с едой,1
Norm,1
"Прошло два дня с обновления, и эти два дня вылетает сайт, прошу заметить. Не загружаются сообщения, кроме ленты, ничего не работает .",0
Опять не уходят сообщения,0
советую самое лучшее,1
"Храни Боженька золотые руки разработчиков!! Самая любимая и удобная социальная сеть на планете Сатурн 🪐и во всей Галактике! Пользуемся с мужем уже 30 минут, все очень нравится!! Зачетный интерфейс, дизайн порадовал😂. Особенно нравятся гиффки и стикеры😂😂😝😝😝. Внучка в восторге!!

Дай Бог здоровья, счастья, материального благополучия!!
С тобой мне уютно, тепло и легко,
И каждой минутке я рада.
За счастьем не нужно ходить далеко –
Оно улыбается рядом!
И руку подаст, и подставит плечо.
Я вся в его ласковой власти.
Любимый, меня обними горячо,
Ведь ты моя гордость и счастье!
А я поздравляю с рожденьем тебя,
Желаю, чтоб всё удавалось.
Всем сердцем своим безгранично любя,
Быть лучшей женой постараюсь.
Ты много работаешь и устаёшь.
Но отпуск уж не за горами.
Во мне ты всегда пониманье найдёшь –
Друг другу опора – мы сами.
Когда ты, придя после трудного дня,
Тепло обнимаешь за плечи,
То я понимаю – ты любишь меня,
Мои славные, родные одноклассники!

Ваша Танюша Метрошкина 💕💕💕🌸🌸❤️❤️⭐️⭐️⭐️💦💦💦",1
Ну р,1
Куда исчезла вкладка «отложенное»? Почему с телефона теперь нет возможности отложить тему?,0
👌,1
Круто 👍,1
Топ,1
Хорошее приложение,1
Все круто!,1
Супер 🙂,1
"У Вас ошибка в описании обновления в самом начале , написано «интересую» идею",1
"Ахахахах, а это вы ловко придумали: снести доступ к аккаунту, чтобы восстанавливать пароль через установку приложения. Ахахахах",0
норм приложение,1
Top,1
Нормально,1
Хорошо,1
"Ничего даже нового и интересного ,пустые обновляения",0
🙂,1
В разделе видео и трансляции исчезла возможность подписаться на онлайн трансляцию.,1
Хорошее приложение.,1
Супер,1
"Украли аккаунт , тех поддержка предлагает смените номер телефона и почту и заново зарегистрироваться 👍 т.к.  мой номер телефона и моя почта не показать того что я хозяин 👌",0
Не шарю за прил,1
Тор,1
Нормальное приложение,1
Класс,1
"При входе в приложение при пролистывании вниз сразу намертво виснет и не реагирует пока не выгрузишь, приложение после входа опять все повторяется. Iphone 12 mini. IOS 14.5",0
Норм,1
Отличное приложение. Все предельно просто и понятно. Разработчики огромные молодцы. Десять из десяти!!!,1
круто,1
Почему ограничиваете мою анкету ????,1
Класс,1
Класс,1
Прекрасное преложение☺️☺️,1
Почему не открываются голосовые???,1
Good,1
оч люблю смотреть фотографии с молодости моей мамы,1
"Не работает эфир не запускается видео, и ещё удали свинoт украинских с этой программы они уже достали со своей славой до сех пор его найти не могут",0
"Прекращаю пользоваться этой соц сетью, по причине того что мою страницу заблокировали, не объяснив причину, попытки узнать за какой контент - мне ссылаются что они не могут мне предоставить данные.",0
"Здравствуйте, 2 месяц пытаюсь зайти в свой аккаунт в одноклассниках, попытки не увенчались успехом!:(
Купила новый телефон, пытаюсь 2 месяца зайти в свой аккаунт и все никак не могу😕
Исправте пожалуйста ошибку!",0
"приложение прекрасное, жаль только, что еще не придумали закрепленные сообщения)) а в целом все супер!",1
👌🏿,1
все просто замечательно,1
👍👍👍👍👍👍👍,1
Очень нравиться . Все нравиться. Но зачем каждую неделю от обновляться . Лично я не вижу никаких изменений после обновления.,1
"Добрый день, с моей карты ранее пополнялся рекламный кабинет, галочку «привязать карту» я снимала, но тем не менее, оплату за подписку каким-то образом сняли с меня!!",1
"Не могу войти в приложение после обновлений. Пишет нет интернета. Но как же тогда я пишу вам этот отзыв? Алё, товарищи, что происходит?",0
"Оки превратились в политическую помойку, разработчики и все, те кто там работает- горите в аду, черти пукинские",0
"Помойка для пожилых людей, зачем они сидят в одноклассниках, если у них все одноклассники умерли",0
Кончиные крысы! И ваше приложение тухлое и задроченное! У хохлов ваше дырявое приложение под запретом- но при этом все приложение завалено тухлодырыми салоедами с их возгласами - мы переможемо !!!,0
Почему меня вы не пускает в мою страницу спасибо за внимание,1
"после последнего обновления приложение не функционирует, при запуске вылатает..",0
"Не могу войти в социальную сеть Одноклассники на своём айфоне XS Max, другие соц. сети работают, в чем причина не могу разобраться.",0
"Пользуюсь давно. Но последнее время у меня начали появляться друзья, которых я даже не знаю. И постоянно рекомендуемые друзья. Любой человек кого знает и кого посчитает нужным и так добавит.",0
"Здравствуйте,сделайте так чтоб. Я могла писать своим знакомым,без ограничения. Меня уже 3 раза,по две недели блокируют,говоря «вы отправляете нежелательные сообщения,тем кого не добавили в друзья» честно слово это уже надоедает. И хочется перейти на другой сайт,например ВК. Там таких ограничений нету. Исправьте 🙏🏻Отключите эту систему",0
"Туго обновляется, просмотры тупят или просто негрузятся, короче кривые руки- есть кривое приложение. Если не жалко свое время и своих нервов - качайте.

Удалил аккаунт, одноклассники просто дно с тучей спама и мошенников.",0
"Стал еще хуже он и всегда был отстойным , а теперь еще хуже сделали , типа не добавляешь в друзья и пишешь , тебе отправляют смс якобы ты писал нежелательные смс 🤦🏻‍♂️😂. Этот сайт сам вам говорит не заходите в этот отстой 👎дно днище",0
"Все время ограничивают в отправках смс, якобы пишем нежелательные смс сообщения, бред какой-то. Не рекомендую никому. Такое первый раз вижу, социальная сеть для общения, и тебя ограничивают 🤦🏻‍♂️ где-нибудь видали такое?",0
Фото отправить и видио вообще не возможно,0
"Добрый день! Кто и зачем, и тем более с какой целью создаёт групповые чаты? Зачем Вы это позволяете, меня лично это не устраивает.",0
"Показывает что нет интернета, хотя он есть, я переключала его несколько раз, ничего не дало, белый фон с загрузкой, что делать?",0
Уже несколько дней дней не могу восстановить доступ к странице…. Тех.поддержка говн0. Ставлю 1 звезду!!!!,0
"В службе поддержки Бот не может решить проблему, дак дайте мне живого оператора! Меня заблокировали и бот не может разблокировать, эту проблему может решить живой человек, а его нет! Я не знаю какого рода блокировка, там не написано. Просто сказано, что аккаунт заблокирован. Бот пишет, что нельзя разблокировать аккаунт, потому  что на странице нет фотографий , по которым могли бы определить, что в поддержку пишет именно владелец страницы, НО фото есть! Поэтому и говорю пусть живой оператор увидит фото и разблокирует страницу!",0
После вчерашнего обновления вылетает…😢,0
"Это самое отвратительное приложение,которым я когда либо пользовалась!!!!Интерфейс ужасный,крайне неудобный,в ленте ничего интересного,мало этого,там одна порнушка!!!!И приложение это не блокирует.В самом приложении масса извращенцов,а приложение в то же самое время 12+!!Просто кошмар",0
"У меня 6 тысяч друзей в акаунте, и мне каждый день приходят разные уведомления которые невозможно полностью отключить!!! Например оповещения о дне рождения! Почему !? Нет возможности нажать не оповещать совсем? Нужно выбирать в ручную тех друзей о которых ты не хочешь получать уведомления… это мне нужно прожать галочки всех 6000 людей, это бред. Так же не прочитанные сообщения, у меня их было 3.2 тысячи штук, что прочитать все, мне пришлось открыть все диалоги… Я считаю что в наше время не иметь таких функций это позорно. Очень прошу разработчиков добавить эту функцию во всех возможных разделах. Как только появится такая возможность , поменяю отзыв и оценку!",0
"СКАЧАЛА Я ЭТИ ВАШИ ОДНОКЛАССНИКИ ЧТОБЫ АВАТАРКУ ОБНОВИТЬ, А ОН ,ГАДЕНЫШ,НЕ СКАЧАЛСЯ
ВЫ ТУПЫЕ БЕЗДАРИ,НИЧЕРТА НЕ МОЖЕТЕ,ДАЖЕ ПРИЛОЖЕНИЕ АДЕКВАТНОЕ СДЕЛАТЬ!
😡😡😡🤬🤬",0
Приложение хорошее но вот только жирный плюс в том что ни одного бесплатного подарка нельзя выслать а денег закидывать не хочется туда и без этого есть куда их девать не знаю почему у меня на айфоне только платные а на андроиде бесплатные все почему не понимаю,0
Превратили приложение в помойку. Реклама мошенников и нельзя об этом сообщить можешь просто отписаться.  Реклама зашкаливает.,0
"С айфона не видно участников в группе, просто белый кружок вместо фото участника и групп половины тоже невидно",0
"Взломали меня, а потом поддержка отказалась восстанавливать мой аккаунт",0
"С каких пор одноклассники стали платными ?Не могу загрузить одноклассники 🤦🏻‍♀️чтобы загрузить,нужен пароль ID и привязка карты для списания средств.В сём проблема ?!",0
"Написала в поддержку, что не работает функция отключить оповещения из игры. В настройках отключила и все равно приходят приглашения. Сказали нажмите на три точки и типа запретить. Там тоже такого нет в трех точках. Агент хм, разберусь и забил на меня. Не отвечает уже несколько дней. Вы решили скатиться как вк? Ставлю 1 пока не исправите.",0
В преложении пропала функция эфир и фотоконкурс,0
"Разработчики, как удалить свою старую страницу! На которую не заходила уже много лет, и соответственно забыла логин и пароль, жду помощи от вас.",0
"Я создал страницу в одноклассниках и потерял к ней доступ сим карту я помню только одну которая была привязана к странице так как меня не однократно взламывали да и я давал свою страницу знакомому чей номер я не помню а последний привязанный номер к странице был мой то есть я был её владельцем последнее время Я доказал что являюсь создателем этой страницы так как по глупости удалил свои настоящие фото с главной страницы но моя настоящие фото есть в переписке что доказывает что я создал эту страницу (была бы возможность проверить удаленные главные фото я бы доказал что страница действительно моя) но мне страницу ни кто так и не вернул хотя мне она очень нужна была на тот случай полной потери доступа к страницы предлагаю вам сделать вопросы что смогут доказать что человек является владельцем страницы и ответы на которые может знать только владелец Да и какой мне смысл красть чужую страницу через вас когда я нанял бы людей и они сделали бы это куда лучше чем ваши агенты поддержки
Мне просто нужно было вернуть страницу которую я создал но ни кто не помог",0
"Для чего и зачем отмечать меня на моих же фото другими людьми? Один отметил, второй отметил и это все высвечивается в ленте. Для чего ? 
Почему так же меня отмечают на других фото ,  и фото появляется в моей ленте без подтверждения я там или нет .  
Почему нет в приватности пункта «не отмечать  меня на фото» .",0
SMS не приходит служба поддержки не может ничего не может пишу сама не отправляется короче плохо,0
"Не работает форма обратной связи, когда отправляешь порно-ссылки на внешние ресурсы, находящиеся в ленте вредоносного профиля. В диалоговом окне или переписке - не появляется служба поддержки. Как в бездну отправляются обращения!!!",0
"создатель одноклассников беслан Бандера оскорбил меня, и не сделал меня медийной личностью в одноклассниках, а ещё не выпускает обновления. поэтому ставлю 5 звёзд",0
"Я бы сказал матом, но боюсь забанят и не дойдёт до кого либо. Нехорошие люди администраторы или создали или скорее всего все вместе. Меня второй раз подряд банят и я не могу писать людям которые не в друзьях. Возьмите пример с ВКонтакте, что ж вы катитесь по наклоной. Не за что не про что. Да хотя бы было бы это обоснованным действием. Совсем сама сошли там, это не комфорт для людей, это идиотизм в окончательной форме.",0
"Когда делишься , просмотр ленты уходит в начало, сделайте как положено",0
Разве вы не заднеприводные вас нагнули запретили оплачивать и вы как подобает заднеприводным стоите до конца бесплатно слушать не кто не будет,0
"В приложении почему-то все фотографии в заметках, в ленте пообрезались в квадрат. Это нормально?",0
"Сначала долго искала как с браузерной версии удалить свой акк, нашла лайфхак - скачать приложение для iOS и удалить там через настройки (если учесть, что большинство ваших пользователей владельцы другой ОС, то очень конечно хитро) но, да ладно. Кое как в настройках нашла графу «удалить свой аккаунт» и была безмерно рада, что наконец то получиться. При удалении всплыло сообщение по типу «вы действительно хотите удалить одноклассники, друзей и смысл жизни» чего блть? Какой смысл жизни? Вы вообще в своем уме?😂 какое же днище разработчики, что пришло в ум написать подобное. 
Все настроено для того, чтобы люди пенсионного возраста не смогли удалить свой аккаунт даже при всем желании. Видимо это все делается, чтобы любыми путями удержать аудиторию и количество посещений сайта. Я зарегалась в это недосоц сети чтобы написать одно единственное сообщение человеку и кое как (благодаря лайфхакам с сайта видеохостинга) удалось удалить свой профиль. Да, господа, вы побили все рекорды моего недоумения 😂",0
"Такого конченного приложения не должно существовать, закройтесь уже нафиг, отсталые",0
Играть в игры через это недоприложение нельзя,0
"В чем проблема, если неоднократные жалобы вами не замечены-на чужом фото стоит отметка обо мне, причём человек не находиться у меня в друзьях, я его не знаю!!!!!???? Почему не отвечаете и не удаляете фото, как спам????",0
"Потерял интерес к сайту. Сайт ограничивает отправку дружбы и смс пользователям. Было бы ограничение на час , два 🤦🏻‍♂️. Нет же ! На целых 2 недели. Ну ежу же понятно что не спам это. Можно же отличить спам. Предлагаю вводить какой нибудь код или ещё любой другой способ для снятия ограничений. Этот сайт для общения и знакомств. Или я ошибаюсь?",0
"Что за беспредел! В моб приложении почему то в ленте вылазит действие друга, которое он не делал!!!!! И это не взлом, если что!!! Там было голосование фотографий 18+!!!! Когда такое было одноклассники!! Типо человек проголосовал сам в ленте у меня выскочило. Вы что творите?!?!? Человек этого не делал и ничего не нажимал!!!! Мы все проверили !! Ужас !! Быстро убирайте эту порнографию!!",0
"Что с приложением? Я устала удалять друзей навязанных мне приложением одноклассники. Что случилось? У меня закрытая страница! Без моего ведома подаются заявки на добавление в друзья и пачками удаляю незнакомых людей! Что это? Нужно удалить этот глюк!
Разработчикам ответ: заявки я не подавала, как вы пишите в ответе! Мало того, я понятия не имею, что за люди у меня на странице появляются и я их вижу в первый раз! Чтобы подать заявку, нужно произвести некоторые, всем известные действия. И прекратите мне предлагать ( навязывать) друзей знакомых друзей, что за бред? Вы разберитесь с приложением! И не я одна жалуюсь! Иначе ваше приложение удалю и всем посоветую поступить так же. Не можете обуздать и довести , удалите и признайте свою некомпетентность.",0
Помойка рекламы,0
"Здравствуйте. Почему то не смотря на то что профиль закрыт, каким то образом приходит уведомление что разные люди появляются в друзьях, абсолютно не знакомые. Исправьте пожалуйста ошибку",0
"мама попросила установить и быстро разочаровалась
слишком много рекламы 
одни и теже статьи из группы в группы
осень много мата и агрессии от участников
много пошлятины",0
почему мою страницу так часто блокируют!?!? невозможно пользоваться!!! что за издавательтсвр,0
"Завела личную страницу, добавила личные фото. В настройках пыталась найти, как скрыть фото от посетителей. Не могла найти, в итоге, все видят мои личные фото 🤦🏻‍♀️ Выбесило ваше приложение!!! Почему в самом альбоме нельзя указать, кто может видеть фото????",0
"Раньше было все норм, но сейчас оценка 1- полный отпад. Не советую никому, часто блокируют. Пропадает интерес.",0
"Плохое обновление последнее, добавляет всех подряд, всех ""возможных друзей"", хотя я их не добавляла и в подписчиках их нет у меня. 
Ну собственно глючить стало приложение, не сохраняет Настройки, которые выбираю 🤦🏽‍♀️

Добавлю - приходит оповещение ""вы и Исмаил или Ильдар теперь друзья"".
Эти люди не то, чтобы в рекомендациях не появлялись, я их вообще не знаю в априори, и уж заявку в друзья я им не отправляла, так же, как и они мне, в подписчиках и в подписках никогда не были друг у друга, в подписках моих чисто, но добавление друзей идёт до сих пор🤷🏽‍♀️",0
После обновления стало вылетать из приложения. Прошу исправить ситуацию,0
"После двух последних обновлений стало неудобно делать скриншоты экрана.Часто этим пользуюсь,приходится редактировать (обрезать) уже сделанный снимок.И изменения зачастую не сохраняются,раньше такого не было",0
Если бы родители не сидели в этом болоте никогда бы не сказал себе это. Все разбросанно так не логично и тупо . Я хочу посмотреть на разработчиков кто они такие и почему до сих пор работают и их не уволили,0
"Раньше можно было отправить в личку фото с ватцап например, сейчас ошибку выдаёт",0
"«Вы не можете отправлять сообщения не друзьям» выходит когда отправляю сообщения даже если мы раньше переписывались и даже если они есть в друзьях , какой то сбой у вас.",0
"После обновления начались сбои, не вижу гостей, новых сообщений",0
"Введённое вами новое ограничение на 14-28 дней появляется вообще без каких либо причин по беспределу. Если никого не оскорбляют, ничего плохого никто не сделал почему после пару текстов разным контактам сразу всплывает это ограничение а потом сидеть 2 недели и ждать пока оно пройдёт??? А что если собеседник не готов сразу добавлять в друзья?  Из-за этой ерунды уже пропало полное желание пользоваться вашей площадкой!!!!",0
"После очередного обновления стало плохо загружать фото, очень сильно тормозит.",0
"Вобщем мне заблокировали аккаунт, даже не разобравшись в ситуации. Думайте прежде чем регистрироваться там! Отношение наплевательское к своим пользователям. В саппорте одни роботы",0
"Супер отстойное приложение 
Даже объяснять почему не буду 
Достаточно того что на сайте миллионы ботов , у тебя внезапные подписки и тд 
А когда ты кому то пишешь тебя банят 
В других сетях все иначе",0
"Это самая ужасная соц.сеть, которую я встречала!!! Закрыть профиль у них ПЛАТНО! Качество фотографий просто на нуле, после загрузки! Указать место жительства, не указывая места рождения, НЕЛЬЗЯ! Прям принуждение на указание данных какое-то. И еще куча всяких нюансов, жутко неудобно, пожалуй, удалю страничку.",0
"Не один раз оставлял заявку в тех поддержку,в надежде что ответят,а в итоге ничего",0
"Вначале блокировали возможность писать не друзьям на 14 дней, сейчас заблокировали на 28, какая разница то что я часто пишу людям которых у меня нет в друзьях, если я пишу людям и не добавлю в друзья на это есть причины. Зачем вы так делаете?",0
"Не работает, в тех поддержке ничем помочь не могут. 
Ответ на письмо службы разработчиков после негативного отзыва ниже
При входе в мой старый аккаунт пишет что такого логина нет. (При восстановлении пароля пишет тоже самое, при обращении в службу поддержки отвечает робот что это не моя страница, хотя фото мои. На вопрос что фото мои полный игнор.)",0
"Ужасное приложение ,обслуживание на уровне плинтуса👎Заблокировали аккаунт рабочий из-за рассылки и объявлений🤦🏻‍♀️А как люди по вашему в соц.сетях работают ?!Это приложение и так в настоящее время уже не актуально .А вашей ужасной поддержкой вы только всё усугубляете .Поддерживаю людей ,которые больше не сидят в одноклассниках.Как сайт ,это ужас…",0
"Ужасно все: юзабили никакого, чтобы что-то найти и понять как сделать, надо по ходу призывать дьявола. Неудобно, некрасиво, просто треш",0
"Почему ко мне добавляются друзья , но им дружбу я не предлагала? Людей не знаю таких, уже 3 человек принимает дружбу якобы от меня, но я ничего не отправляла и редко захожу в приложение.",0
Ваше иобнутое приложение виснет при удаление друзей! На иос!,0
исправьте ошибку больше 10 человек за день писать нельзя,0
Никому не советую!!!,0
"Постепенно превращаетесь в помойку. У вас такие публикации есть, что волосы дыбом! Пожаловаться, нельзя. Непредусмотрено!",0
"Приложение стало ужасным 
На мобильном интернете не грузит вообще 
А на вай Фае еле еле работает 
Ужас просто 
Исправьте свою ошибку",0
"Дорогие разработчики , какой раз уже пишу , решите мою проблему. Заходя в сообщения в приложение, меня тут же выбрасывает, что с этим делать ? Решите наконец то уже проблему",0
"Отвратительное приложения,раньше было лучше, не чего не понятно,даже праздники нельзя поставить",0
Приложение не работает на версии iOS 15.7.1 просит разработчика обновить приложение под версию IOS. Обновите приложение,0
"Если я не хочу видеть в своей ленте события, которые лайкает определенный человек, раньше можно было нажать ""скрыть событие"" и поставить галочку напротив его имени. Все, вопрос решен. Теперь почему то появляется имя человека, чей пост обозначенный выше субьект лайкнул. Ооооочень глупое изменение - не находите? Смысл мне ""скрывать"" кучу людей, вместо того, чтобы это сделать с одним?",0
Почему проблема с поиском людей по фото?????,0
"Люди берегите деньги, ваши карты на этом сайте ни чем не защищены. Служба поддержки одноклассников  тоже игнорирует в этом вопросе. 
Берегите себя и свои кошельки.",0
"Как вернуть старое обновление, новое мне не нужно",0
"Не получается обновить , что только не пробовал. И не могу ни кому написать просто нет ни какой реакции при нажатии на смс",0
"Постоянно выкидывает , не грузит нормально голосовые
(а так же записать постоянно идет сброс )
каждый день просит обновление ,
Стало ужасной сетью , в которой нет смысла находиться ….",0
"Ну сколько ж можно заходить через браузер-надоело! Уже неделю вылетает приложение, ну че делать то? И удаляла и перезагружала. Ну хэлп!",1
"Приложение уже много лет глючит! Сколько я оставила запросов в поддрержку,  толку ноль!!!! По 500 раз удаляю одни и те же уведомления! А недавно даже зашла с компа и скрыла все обновления одного из дружей. И что я вижу? Как они меня задалбливали ранее, так и продолжают это делать! Пи...ц!",0
Сколько можно тупо обновлять приложение КАЖДЫЙ ДЕНЬ????!! Задолбали уже тупостью!!!!!,0
"Неужели нельзя свои обновления делать так чтобы приложение оставалось рабочим, пусть не все функции будут доступны, не все обновляют систему телефона. Я не хочу обновлять к примеру телефон до последней версии, но тогда не открывается приложение, что за бред?",0
"Мои хорошие ,сделайте пожалуйста регулировку фотки на аву , это не возможно смотреть))))",0
"Ничего не поменялось, всё так же и вылетает, исправьте",0
"Изменил свое мнение о приложении в связи с навязчивой рекламой, постоянно заполняющей все поле стены Одноклассников. Это не соцсеть, это рекламная компания замаскированная под социальную сеть Одноклассники, позорище, денег вам мало! А мне потом напишите, что существуете благодаря размещению рекламы спонсоров - чушь! Вы зарабатываете, при чем постоянно и не взирая на протесты пользователе, таких как я. Скажите, можете ввести плату за ограждение от вашей навязчивой рекламы, как у других разработчиков? Готов!!!

P.S. Прочитал ваш ответ, развеселило… особенно про современный мир без рекламы, невозможен. Как же вы наивны или прагматичны в своем невежестве, мир вокруг делаем вы и я, только я занимаюсь созиданием, а вы прыжками в сторону. Можете не отвечать, мне не нужны ваши статичные ответы, мне нужен результат - куда и кому платить, чтоб избавиться от вашей рекламы, про это вы не ответили ни слова.",0
